Serial_No,Lot,Temperature_Cold,Temperature_Hot,Pressure_Test,Clearance_mm
LOT-C-096,LOT-C,94.4210103432962,99.55249166445218,29.001164661958107,1.2125838494222385
LOT-C-097,LOT-C,109.11330945857567,116.44545635341353,35.082571486171695,1.3139411104832028
LOT-C-098,LOT-C,103.10127972768184,114.42313116593574,31.560093416110945,1.4319057449066381
LOT-C-099,LOT-C,84.34846799832376,91.97532979459011,25.935603926472094,1.2723395336036183
LOT-C-100,LOT-C,109.55974182369991,116.74299220031403,34.99633490157397,1.2643489570780075
LOT-C-101,LOT-C,96.05546564434351,101.48372118136504,29.986217904845553,1.241958366751438
LOT-C-102,LOT-C,110.37817629300777,118.64082994167808,36.6374768287796,1.234191364989258
LOT-C-103,LOT-C,97.1118364399985,105.8446568173989,30.740913245481853,1.282800021956989
LOT-C-104,LOT-C,102.46984827075221,111.12189487077043,30.99178433602105,1.2704264266100926
LOT-C-105,LOT-C,108.11754743256732,116.94688159300382,33.18964017530708,1.1786966687241038
LOT-C-106,LOT-C,94.41637046644972,101.62288413377351,29.555549728262942,1.2523587839614578
LOT-C-107,LOT-C,93.2224370856262,95.89922477102967,29.22820993100811,1.2606271898003019
LOT-C-108,LOT-C,99.36867703703889,107.06230024585759,29.723039793783187,1.1601176134765372
LOT-C-109,LOT-C,105.54930114769533,116.27660755127319,33.60346167520095,1.1679234633570883
LOT-C-110,LOT-C,87.88133292788976,95.05474916553777,27.41358036530509,1.1682769501488408
LOT-C-111,LOT-C,84.52264555167703,91.9445104641431,26.932277261255045,1.1791643396147906
LOT-C-112,LOT-C,106.4160621513927,117.234054441942,32.001404109137795,1.2376132544953675
LOT-C-113,LOT-C,96.71330860009013,101.95373059869348,29.045678032147098,1.3198097488583884
LOT-C-114,LOT-C,96.40288877818041,106.82015729877989,30.37045180085946,1.22942932082541
LOT-C-115,LOT-C,85.86505258037496,92.59805715492905,27.211816459990366,1.217099267728099
LOT-C-116,LOT-C,94.62997458535656,102.0105873647896,29.87944981371891,1.1884892483333496
LOT-C-117,LOT-C,101.46492719930757,108.86727610144769,29.927693045448386,1.32249576952883
LOT-C-118,LOT-C,110.79416248217973,118.04213262896062,34.44892490068595,1.2551222828961552
LOT-C-119,LOT-C,91.33790129051512,97.64833046139766,29.2914148228323,1.2144812715362012
LOT-C-120,LOT-C,111.88714454436895,122.19423631087143,35.60276100846562,1.1628345471942712
LOT-C-121,LOT-C,93.85023537614103,105.10517731732716,28.442070355857,1.3021856712298974
LOT-C-122,LOT-C,93.80816944499512,103.189674354004,30.18379433783106,1.2944769060191013
LOT-C-123,LOT-C,113.66259981850324,118.97958218158111,35.703574494099584,1.1988384131219108
LOT-C-124,LOT-C,102.08099386726865,110.34350809041871,31.912519224958178,1.2702174005636113
LOT-C-125,LOT-C,94.3180872001203,100.53077151674856,30.328857616020706,1.2611500746511348
LOT-C-126,LOT-C,100.48300021199198,106.57018387822394,29.491138346130562,1.3079677808602463
LOT-C-127,LOT-C,110.26903270584481,120.37456262480544,33.83765492952069,1.3486581026140214
LOT-C-128,LOT-C,110.41477532073066,119.99313285335354,34.722141954829546,1.1844690603747825
LOT-C-129,LOT-C,93.96143385871935,104.16672788603998,28.581983186854796,1.2737085691419034
LOT-C-130,LOT-C,95.5363764403093,107.55551347994684,30.644330322262846,1.200890143855377
LOT-C-131,LOT-C,102.34343032578339,108.12646762780018,31.081606942940713,1.2273684275126557
LOT-C-132,LOT-C,89.23485530821961,97.21491256498268,29.32299931481501,1.1234029611872016
LOT-C-133,LOT-C,98.40504655437648,106.71944103252451,32.25679856326126,1.296116225929782
LOT-C-134,LOT-C,99.20682709303395,110.65501690853381,30.420788037519323,1.3105459882240402
LOT-C-135,LOT-C,107.08335996260936,119.99792556159171,33.502812591386316,1.1882897455435237
LOT-C-136,LOT-C,109.33368480687514,118.98684060404922,33.598615325791215,1.2832372103597194
LOT-C-137,LOT-C,96.49183398763184,106.39637558604089,30.537338341698938,1.2463446167175238
LOT-C-138,LOT-C,97.62630138056458,106.45452642857313,30.909599197652145,1.3737079491638966
LOT-C-139,LOT-C,106.72346904914235,115.69146538939238,35.1182546649862,1.2809575086060707
LOT-C-140,LOT-C,96.04545767555146,104.35200194991393,28.74155986459041,1.2233659018148746
LOT-C-141,LOT-C,103.94986731386072,114.38107886545029,32.320487926531804,1.2582934055284583
LOT-C-142,LOT-C,100.92793003126897,108.96678942653827,30.652615108891347,1.2098002941873067
LOT-C-143,LOT-C,93.94772347557081,142.6564705433829,27.310886072571915,1.2312107636655032
LOT-C-144,LOT-C,92.59357948998797,101.29059023496194,29.355126148010292,1.2670343600705285
LOT-C-145,LOT-C,112.4543408652871,120.63086073846503,34.04962421561268,1.2343241365375248
LOT-C-146,LOT-C,98.77711494681377,106.57915992016471,29.10361640816984,1.2261509999042342
LOT-C-147,LOT-C,113.20714123082023,121.60991938747003,34.87061911645854,1.2792794822482751
LOT-C-148,LOT-C,94.27247413370776,100.30609827952075,29.44764624075768,1.2958468643301073
LOT-C-149,LOT-C,104.8609711682819,112.08026941596559,30.547577890911025,1.2360579656373938
LOT-C-150,LOT-C,119.52636535576822,129.0279091207248,37.36528191543953,1.1949770632123544
LOT-C-151,LOT-C,91.63832067401988,99.70482418566152,29.038217635877995,1.2016569100032324
LOT-C-152,LOT-C,84.29974869993744,86.19524736071925,25.796250466186333,1.2185351064217373
LOT-C-153,LOT-C,108.76334428804671,119.44736303478702,34.14598717995612,1.1144471673453433
LOT-C-154,LOT-C,93.70878911080806,98.9997210678258,29.33806458597759,1.1730889251362802
LOT-C-155,LOT-C,99.87935889494653,107.25477035634913,31.191129724976804,1.2574818366590808
LOT-C-156,LOT-C,94.92990805385514,99.86512203360982,28.365156467311245,1.2149667836544669
LOT-C-157,LOT-C,102.13288242174815,109.10043053305571,32.165213241232756,1.233246744847299
LOT-C-158,LOT-C,90.9481912553448,99.23117458393938,28.8233580752326,1.269493083129475
LOT-C-159,LOT-C,101.37804799492325,105.10749896068141,30.494965652777083,1.2755674368091656
LOT-C-160,LOT-C,103.56338817365105,110.88516812947115,30.876136268784812,1.219349926456819
LOT-C-161,LOT-C,90.3229752907292,95.83499786034282,27.86285088870336,1.1871744967540128
LOT-C-162,LOT-C,95.27500758077231,103.15345765868811,28.540688174813493,1.2343862821662128
LOT-C-163,LOT-C,94.43357333804295,104.00993241734331,30.457676093237517,1.2994962733768463
LOT-C-164,LOT-C,87.4999059036528,97.75874436934001,26.243984185908054,1.1751423320513725
LOT-C-165,LOT-C,97.68400493606684,107.69131556574533,30.346794353206068,1.2475794568079592
LOT-C-166,LOT-C,97.6575966994399,104.98150799267412,31.39814304847589,1.2285162398257294
LOT-C-167,LOT-C,95.1448556940644,104.67896230633609,30.101223718866944,1.3066649521124163
LOT-C-168,LOT-C,98.03389148106525,108.11209583773868,30.333381521168373,1.2430799003115598
LOT-C-169,LOT-C,101.43725491211808,105.87116780328424,33.20220181876459,1.272515448690004
LOT-C-170,LOT-C,95.325296179798,103.38456843253,30.875465393433178,1.2975504447003563
LOT-C-171,LOT-C,103.12091655842913,116.77772133862483,32.441117899793845,1.2564293043703594
LOT-C-172,LOT-C,109.56894404015131,121.45925503453515,34.04012631745436,1.2560101782796085
LOT-C-173,LOT-C,95.85880835439524,107.83777901490305,31.43414486747176,1.2527907902128845
LOT-C-174,LOT-C,103.97755241887494,111.44522678726837,33.08809664726694,1.2302648077799974
LOT-C-175,LOT-C,97.45105684455427,107.88689350437458,29.975110178268753,1.247734697933088
LOT-C-176,LOT-C,100.55193258804155,112.56619135137902,33.45910216704098,1.2932735223679874
LOT-C-177,LOT-C,114.718935000947,119.83613087724147,35.07219266300663,1.1934104045378366
LOT-C-178,LOT-C,103.72762802577279,113.9392414063814,32.342932157167525,1.1652415386439268
LOT-C-179,LOT-C,83.84014003121592,89.91537052170281,26.995094015703664,1.3738336721394
LOT-C-180,LOT-C,105.67565241757599,108.13055185740961,33.262769916444284,1.3061840250208787
LOT-C-181,LOT-C,107.54496002817893,118.04553950876885,34.93392001260299,1.2830260106560871
LOT-C-182,LOT-C,96.2635880614332,107.3068934028088,28.740441021540235,1.2366306694545672
LOT-C-183,LOT-C,109.67201360304274,116.63907315600072,33.07002427920267,1.303360775226341
LOT-C-184,LOT-C,95.9412033934143,104.6574811101811,29.98798740070028,1.3148824876362288
LOT-C-185,LOT-C,89.21504955997811,95.6959989599605,27.38747008419581,1.235764416854156
LOT-C-186,LOT-C,99.31079971107152,107.3090773050744,31.124487581156778,1.2644871295761457
LOT-C-187,LOT-C,88.10940513103589,92.74044667700083,27.446718765251276,1.3147589393859271
LOT-C-188,LOT-C,97.73466170031809,107.11775887133975,30.210545454644002,1.3293281536447086
LOT-C-189,LOT-C,111.24850310856293,116.73734963988045,34.32058853308392,1.3488867297094327
LOT-C-190,LOT-C,84.45005020220971,92.39507855454228,26.700491063940543,1.187802626050124
LOT-C-191,LOT-C,90.53008755650909,94.15747737923468,27.326348661012418,1.3145433780496516
LOT-C-192,LOT-C,92.27887647416992,98.47428578631092,28.797728848995437,1.246394465134692
LOT-C-193,LOT-C,99.51230887584006,108.76655346553758,30.261072555389514,1.2524201843332814
LOT-C-194,LOT-C,96.60586342292035,101.66900022281625,29.356657766597962,1.34409238682383
LOT-C-195,LOT-C,111.77017602544655,117.44136173505143,33.237574725927566,1.243270165993365
LOT-C-196,LOT-C,109.9765664324983,115.87205329374358,34.41238349887062,1.2711158462491194
LOT-C-197,LOT-C,104.66905925531762,109.60771723542355,32.97829524364993,1.2299040777635835
LOT-C-198,LOT-C,102.45968119516743,107.62990595195895,31.502802657580766,1.271120177236258
LOT-C-199,LOT-C,102.91478824101482,112.20659565932122,31.76209218676836,1.2110564148175231
LOT-C-200,LOT-C,95.51236623168396,102.65037818281533,28.253591962784288,1.2841066583356768
LOT-C-201,LOT-C,105.74366454640116,113.03692816740448,33.95292922993958,1.1477540224611558
LOT-C-202,LOT-C,92.4939298354912,97.88649301719039,28.07289296672476,1.2745850731773973
LOT-C-203,LOT-C,107.55481416920922,113.56497087365746,33.645915431877576,1.2568022322815133
LOT-C-204,LOT-C,107.60505782764858,117.90852225114722,35.04665661770184,1.3505956878947418
LOT-C-205,LOT-C,102.7629395031177,107.44118318570435,31.915429735143167,1.3010516542315516
LOT-C-206,LOT-C,99.67885750328227,108.04742774794438,30.853602077172326,1.2456552596701673
LOT-C-207,LOT-C,102.28992802262135,107.66280657079258,32.26448198597867,1.2611631706191313
LOT-C-208,LOT-C,77.94421680343184,80.60139389574441,24.41944779360238,1.3732727056772467
LOT-C-209,LOT-C,102.53574094405056,110.4881803693013,31.996802266712503,1.3719402214826202
LOT-C-210,LOT-C,97.5576963747317,107.42703532545188,30.079156147519164,1.2171797167493004
LOT-C-211,LOT-C,99.52058963372116,110.25721958641472,32.31523476016965,1.2768885286776024
LOT-C-212,LOT-C,105.08736801864738,119.08991864471426,32.410157046923,1.2157318451384158
LOT-C-213,LOT-C,96.73943406061409,110.14617965617025,31.58916954841651,1.3950683321669868
LOT-C-214,LOT-C,88.79406011846355,101.06495437349221,28.22839541019803,1.2983660130080081
LOT-C-215,LOT-C,96.39711292174026,109.71444456939933,31.278534777418525,1.247665397912827
LOT-C-216,LOT-C,101.50811290413827,107.05268878037383,30.703985532055086,1.2221933231824762
LOT-C-217,LOT-C,98.14037950011269,110.71654598446668,32.238310992066964,1.2079193510141695
LOT-C-218,LOT-C,101.81765946219777,108.86790238408452,31.66417920053179,1.2123453655273382
LOT-C-219,LOT-C,106.98981462521697,119.0842983201438,33.52653876329842,1.3713265370512084
LOT-C-220,LOT-C,91.38118852291802,96.76450538108399,29.288187009624064,1.2878480098487612
LOT-C-221,LOT-C,102.49591294486345,111.89925329900015,30.913500096212193,1.2423648014608828
LOT-C-222,LOT-C,110.06226284171424,116.56349952223037,33.988153532446645,1.3301827674726094
LOT-C-223,LOT-C,86.47911518019322,90.32083401077267,25.453491958263808,1.3498865635248962
LOT-C-224,LOT-C,101.30169493085772,108.25732691053642,31.22633035641693,1.16136153474096
LOT-C-225,LOT-C,97.45161470848308,102.15622386778087,30.64218253729759,1.253099102866839
LOT-C-226,LOT-C,99.17861488606782,105.31045127623855,30.763224376801958,1.2931455827653002
LOT-C-227,LOT-C,93.6964765736626,63.440384541579846,28.569796819135767,1.3649260814943716
LOT-C-228,LOT-C,97.2831887967526,106.54369710103448,30.591422925228976,1.2741464452006113
LOT-C-229,LOT-C,114.08583594657348,124.53794111982764,35.43123985561635,1.1550828489537261
LOT-C-230,LOT-C,89.89888553996757,94.87419101336857,26.47670409432139,1.2582123992413632
LOT-C-231,LOT-C,91.37494499319874,98.9479656627921,28.553103759468268,1.1340446587435633
LOT-C-232,LOT-C,87.54299804683076,100.69832818741466,26.933435257932878,1.2866504618682013
LOT-C-233,LOT-C,112.78893986052604,123.08423947500194,34.77739398901881,1.2836924692771787
LOT-C-234,LOT-C,96.50644353180475,103.10880539700761,29.013259834562636,1.2660664518495506
LOT-C-235,LOT-C,97.97580931865473,108.63344060283778,33.03760305756729,1.3310102030757207
LOT-C-236,LOT-C,97.85525830149132,104.3487407933598,28.450096204453704,1.170662816245989
LOT-C-237,LOT-C,94.36880625692933,98.26067417034773,28.098429583029095,1.2400609714589588
LOT-C-238,LOT-C,96.52572543881467,103.51476094414801,30.376447138171063,1.1965082327196779
LOT-C-239,LOT-C,118.55442097622414,127.67684270126988,37.51433231329424,1.2360724585702785
LOT-C-240,LOT-C,110.86870941595326,121.22138455183534,34.3387041974298,1.2333047738925695
LOT-C-241,LOT-C,93.88217299101709,101.96701294139004,28.767055412268284,1.2548364665372314
LOT-C-242,LOT-C,104.00790747989349,111.87367416412391,33.22130177716643,1.2766965237526773
LOT-C-243,LOT-C,94.03076547629385,101.37735194161355,28.97478614443935,1.291784713449366
LOT-C-244,LOT-C,87.19172203076441,94.47463961074996,26.513985922904585,1.3332195637945303
LOT-C-245,LOT-C,108.49877836391552,118.073326713754,33.754057388476184,1.2648204024490504
LOT-C-246,LOT-C,108.17711478777292,119.42590387168993,36.153265775602115,1.227512295512595
LOT-C-247,LOT-C,108.47491008152062,116.14548092035933,33.203793661349245,1.3426669686871204
LOT-C-248,LOT-C,95.23162147965222,102.99220330001016,28.564739922950416,1.2045432965274652
LOT-C-249,LOT-C,96.10319428855409,107.82266705664671,32.826153957144925,1.2279992723809687
LOT-C-250,LOT-C,103.49798752977964,116.27797371246567,32.277878605928024,1.3279608158332123
